cdr_id,row_timestamp,plat_sbc_id,plat_cluster,plat_build,plat_writetime,plat_transcoded,sig_connected,sig_end,sig_end_reason,sig_q850_reason,sell_start_bal,sell_end_bal,buy_rate,sell_tclass,sell_zone,sell_code,buy_charge,buy_quantized_duration,sell_rate,buy_tclass,buy_zone,buy_code,sell_quantized_duration,sell_charge,buy_to,bsig_invite,asig_post_dial,asig_from,asig_from_host,asig_to,asig_to_host,bsig_carrier_group,bsig_netgroup,asig_invite_status,asig_remote_ip,bsig_call_id,brtp_codec,brtp_rx_bandwidth,brtp_tx_bandwidth,brtp_avg_jitter_us,brtp_rx_packets,brtp_tx_packets,brtp_lost,brtp_discarded,brtp_network_quality,asig_invite,bsig_from,bsig_from_host,bsig_to,bsig_to_host,asig_carrier_group,asig_netgroup,bsig_invite_status,asig_call_id,artp_codec,artp_rx_bandwidth,artp_tx_bandwidth,artp_avg_jitter_us,artp_rx_packets,artp_tx_packets,artp_lost,artp_discarded,artp_network_quality,lcr,lcr_zone,lcr_code,lcr_tclass,lcr_attempts,lcr_zone_group,lcr_type,lcr_ocn_name,np_lrn,np_dipped,asig_q850_reason,sell_per_min_chg,buy_per_min_chg,sell_currency_iso_number,buy_currency_iso_number,asig_asserted_id,bsig_asserted_id,sell_origin_code,sell_origin_set,buy_origin_code,buy_origin_set,lcr_origin_code,lcr_origin_set,cli_validity,np_operator_code,asig_attestation_status,bsig_attestation_status
cdr_id,row_timestamp,plat_sbc_id,plat_cluster,plat_build,plat_writetime,plat_transcoded,sig_connected,sig_end,sig_end_reason,sig_q850_reason,sell_start_bal,sell_end_bal,sell_rate,sell_tclass,sell_zone,sell_code,sell_charge,sell_quantized_duration,buy_rate,buy_tclass,buy_zone,buy_code,buy_quantized_duration,buy_charge,buy_to,asig_invite,asig_post_dial,asig_from,asig_from_host,asig_to,asig_to_host,asig_carrier_group,asig_netgroup,asig_invite_status,asig_remote_ip,asig_call_id,artp_codec,artp_rx_bandwidth,artp_tx_bandwidth,artp_avg_jitter_us,artp_rx_packets,artp_tx_packets,artp_lost,artp_discarded,artp_network_quality,bsig_invite,bsig_from,bsig_from_host,bsig_to,bsig_to_host,bsig_carrier_group,bsig_netgroup,bsig_invite_status,bsig_call_id,brtp_codec,brtp_rx_bandwidth,brtp_tx_bandwidth,brtp_avg_jitter_us,brtp_rx_packets,brtp_tx_packets,brtp_lost,brtp_discarded,brtp_network_quality,lcr,lcr_zone,lcr_code,lcr_tclass,lcr_attempts,lcr_zone_group,lcr_type,lcr_ocn_name,np_lrn,np_dipped,asig_q850_reason,buy_per_min_chg,sell_per_min_chg,buy_currency_iso_number,sell_currency_iso_number,asig_asserted_id,bsig_asserted_id,sell_origin_code,sell_origin_set,buy_origin_code,buy_origin_set,lcr_origin_code,lcr_origin_set,cli_validity,np_operator_code,asig_attestation_status,bsig_attestation_status
1,,,,,,,1,1,1,1,1,1,1,,1,1,1,1,1,,1,1,1,1,1,1,,1,1,1,1,1,1,1,1,1,,,,,,,,,,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,1,1,1,1,,,,,,,,,,,,
